"Localidade","Zona","Agregado","Informante","Sexo","Idade","Parentesco","Naturalidade","Casado","Filhos","Filhosnr","Escola","Nível","Trabalhocasa","Trabalhocidade","Ocupação","Trabalha","Religião","FrequênciaReligiosa","ProficienciaPortuguês","ProficienciaTâmil","ProficienciaSingalês","ProficienciaInglês","ProficiênciaOutra","ContextoGeralPortuguês","ContextoGeralTâmil","ContextoGeralSingalês","ContextoGeralInglês","ContextoGeralOutro","ContextoCasaActualPortuguês","ContextoCasaActualTâmil","ContextoCasaActualSingalês","ContextoCasaActualInglês","ContextoCasaActualOutro","ContextoCasaCriançaPortuguês","ContextoCasaCriançaTâmil","ContextoCasaCriançaSingalês","ContextoCasaCriançaInglês","ContextoCasaCriançaOutro","ContextoPaisPortuguês","ContextoPaisTâmil","ContextoPaisSingalês","ContextoPaisInglês","ContextoPaisOutro","ContexoFilhosPortuguês","ContexoFilhosTâmil","ContexoFilhosSingalês","ContexoFilhosInglês","ContexoFilhosOutro","ContextoAmigosPortuguês","ContextoAmigosTâmil","ContextoAmigosSingalês","ContextoAmigosInglês","ContextoAmigosOutro","ContextoVizinhosPortuguês","ContextoVizinhosTâmil","ContextoVizinhosSingalês","ContextoVizinhosInglês","ContextoVizinhosOutro","ContextoLeituraPortuguês","ContextoLeituraTâmil","ContextoLeituraSingalês","ContextoLeituraInglês","ContextoLeituraOutro","ContextoEscritaPortuguês","ContextoEscritaTâmil","ContextoEscritaSingalês","ContextoEscritaInglês","ContextoEscritaOutro","ContextoEscolarSalaAulaPortuguês","ContextoEscolarSalaAulaTâmil","ContextoEscolarSalaAulaSingalês","ContextoEscolarSalaAulaInglês","ContextoEscolarSalaAulaOutro","ContextoEscolarColegasPortuguês","ContextoEscolarColegasTâmil","ContextoEscolarColegasSingalês","ContextoEscolarColegasInglês","ContextoEscolarColegasOutro","ContextoTrabalhoPortuguês","ContextoTrabalhoTâmil","ContextoTrabalhoSingalês","ContextoTrabalhoInglês","ContextoTrabalhoOutro","ContextoReligiosoPortuguês","ContextoReligiosoTâmil","ContextoReligiosoSingalês","ContextoReligiosoInglês","ContextoReligiosoOutro","Opinião1","Opinião2","Opinião3","Inquiridor","FaixaEtaria","VAR00001","VAR00002","filter_$","GrupoEtário","Fluência","FluênciaTamil","FluênciaCingalês","FluênciaInglês","FluênciaOutras","DS"
"Ampara","Sammanthurai",12,1,"Masculino",27,"Cônjuge","Sammanthunai","Sim","Não",0,1,1,NA,NA,"Carpinteiro","Sim","Católico","Semanalmente","Não fala nem entende","5","5","1","1",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,1,1,1,"Kiliptan Sellar","20-30",NA,NA,"Not Selected","20-29","Não-falantes","Falantes","Falantes","Não-falantes","Não-falantes","Samanthurai"
"Ampara","Sammanthurai",12,2,"Feminino",20,"Cônjuge","Sammanthunai","Sim","Não",0,1,5,2,"Não","Doméstica","Não","Católico","Diariamente","Não fala nem entende","5","1","1","1",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Kiliptan Sellar","20-30",NA,NA,"Not Selected","20-29","Não-falantes","Falantes","Não-falantes","Não-falantes","Não-falantes","Samanthurai"
"Ampara","Sammanthurai",13,1,"Masculino",55,"Cônjuge","Kalmunai","Sim","Sim",2,1,6,1,"Não","Ferreiro","Sim","Católico","Semanalmente","Entende e fala fluentemente","5","5","1","2",2,1,0,3,0,0,1,0,0,0,2,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Kiliptan Sellar","50-60",NA,NA,"Not Selected","50-59","Falantes","Falantes","Falantes","Não-falantes","Semi-falantes","Samanthurai"
"Ampara","Sammanthurai",13,2,"Feminino",54,"Cônjuge","Sammanthunai","Sim","Sim",2,1,6,2,"Não","Doméstica","Não","Católico","Diariamente","Entende mas não fala","5","2","1","1",0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Kiliptan Sellar","50-60",NA,NA,"Not Selected","50-59","Semi-falantes","Falantes","Semi-falantes","Não-falantes","Não-falantes","Samanthurai"
"Ampara","Sammanthurai",13,3,"Masculino",29,"Filho/a","Sammanthunai","Não","Não",0,1,1,1,"Sim","Soldador","Sim","Católico","Diariamente","Não fala nem entende","5","4","4","1",0,1,2,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,0,0,0,0,1,2,3,0,0,1,2,3,0,0,1,0,0,0,0,1,0,0,0,0,1,2,3,0,0,1,0,0,0,1,1,1,"Kiliptan Sellar","20-30",NA,NA,"Not Selected","20-29","Não-falantes","Falantes","Falantes","Falantes","Não-falantes","Samanthurai"
"Ampara","Sammanthurai",13,4,"Feminino",20,"Filho/a","Sammanthunai","Não","Não",0,1,4,2,"Não","Estudante","Não","Católico","Diariamente","Não fala nem entende","5","1","4","1",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Kiliptan Sellar","20-30",NA,NA,"Not Selected","20-29","Não-falantes","Falantes","Não-falantes","Falantes","Não-falantes","Samanthurai"
"Batticaloa","Jeyanthipuram",14,1,"Masculino",47,"N/A","Ampara","Sim","Sim",3,1,10,2,"Não","Carpinteiro","Sim","Católico","Semanalmente","Entende e fala fluentemente","5","1","1",NA,2,1,0,0,0,2,1,0,0,0,1,1,0,0,0,2,1,0,0,0,2,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Romald Tenaransz","20-30",NA,NA,"Not Selected","40-49","Falantes","Falantes","Não-falantes","Não-falantes",NA,"Manmunai North"
"Batticaloa","Jeyanthipuram",14,2,"Feminino",43,"Cônjuge","Batticaloa","Sim","Sim",3,2,11,NA,"Não","N/A","Não","Católico","Semanalmente","Entende e fala com pouca dificuldade","5","1","1","1",2,1,0,0,0,2,1,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,2,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Romald Tenaransz","40-50",NA,NA,"Not Selected","40-49","Falantes","Falantes","Não-falantes","Não-falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",14,3,"Masculino",24,"Filho/a","Batticaloa","Não","Não",0,1,12,NA,"Não","Engenheiro","Sim","Católico","Semanalmente","Entende e fala com pouca dificuldade","5","5","5","1",1,1,1,1,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,1,1,0,2,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,"Romald Tenaransz","40-50",NA,NA,"Not Selected","20-29","Falantes","Falantes","Falantes","Falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",14,4,"Feminino",21,"Filho/a","Batticaloa","Não","Não",0,1,4,NA,"Não","Estudante","Não","Católico","Semanalmente","Entende e fala com pouca dificuldade","5","3","5","1",1,1,1,1,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,1,1,0,2,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,"Romald Tenaransz","20-30",NA,NA,"Not Selected","20-29","Falantes","Falantes","Semi-falantes","Falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",14,5,"Masculino",13,"Filho/a","Batticaloa","Não","Não",0,1,2,NA,"Não","Estudante","Não","Católico","Semanalmente","Entende e fala com muita dificuldade","5","3","4","1",2,1,0,2,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Romald Tenaransz","10-20",NA,NA,"Not Selected","10-19","Semi-falantes","Falantes","Semi-falantes","Falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",15,1,"Masculino",66,"N/A","Batticaloa","Sim","Sim",4,1,6,1,"Não","Carpinteiro","Sim","Católico","Semanalmente","Entende e fala fluentemente","5","1","1","1",1,2,0,0,0,2,1,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,2,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Romald Tenaransz","60-70",NA,NA,"Not Selected","60-69","Falantes","Falantes","Não-falantes","Não-falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",15,2,"Feminino",65,"Cônjuge","Batticaloa","Sim","Sim",4,1,8,2,"Sim","N/A","Não","Católico","Semanalmente","Entende e fala com muita dificuldade","5","1","1","1",1,2,0,0,0,2,1,0,0,0,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,2,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Romald Tenaransz","60-70",NA,NA,"Not Selected","60-69","Semi-falantes","Falantes","Não-falantes","Não-falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",16,1,"Masculino",42,"N/A","Batticaloa","Sim","Sim",3,1,13,1,"Sim","Carpinteiro","Sim","Católico","Semanalmente","Entende e fala com pouca dificuldade","5","5","1","3",2,1,1,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,2,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,"Romald Tenaransz","40-50",NA,NA,"Not Selected","40-49","Falantes","Falantes","Falantes","Não-falantes","Semi-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",16,2,"Feminino",40,"Cônjuge","Batticaloa","Sim","Sim",3,1,10,2,"Sim","N/A","Não","Católico","Semanalmente","Entende e fala com pouca dificuldade","5","1","1","1",2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Romald Tenaransz","40-50",NA,NA,"Not Selected","40-49","Falantes","Falantes","Não-falantes","Não-falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",16,3,"Feminino",17,"Filho/a","Batticaloa","Não","Não",0,1,10,2,"Sim","N/A","Não","Católico","Semanalmente","Entende mas não fala","5","1","3","1",0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Romald Tenaransz","10-20",NA,NA,"Not Selected","10-19","Semi-falantes","Falantes","Não-falantes","Semi-falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",16,4,"Feminino",14,"Filho/a","Batticaloa","Não","Não",0,1,2,2,"Não","N/A","Não","Católico","Semanalmente","Entende mas não fala","5","1","3","1",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Romald Tenaransz","10-20",NA,NA,"Not Selected","10-19","Semi-falantes","Falantes","Não-falantes","Semi-falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",16,5,"Masculino",NA,"Filho/a","Batticaloa","Não","Não",0,2,11,2,"Não","N/A","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","1",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Romald Tenaransz",NA,NA,NA,"Not Selected",NA,"Não-falantes","Falantes","Não-falantes","Não-falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",17,1,"Masculino",65,"N/A","Batticaloa","Sim","Sim",4,1,2,1,"Não","Motorista","Sim","Cristão (outro)","Semanalmente","Entende e fala com pouca dificuldade","5","5","4","1",2,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Romald Tenaransz","60-70",NA,NA,"Not Selected","60-69","Falantes","Falantes","Falantes","Falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",17,2,"Feminino",61,"Cônjuge","Batticaloa","Sim","Sim",4,1,8,2,"Não","N/A","Não","Cristão (outro)","Semanalmente","Entende e fala com muita dificuldade","5","1","1","1",2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Romald Tenaransz","60-70",NA,NA,"Not Selected","60-69","Semi-falantes","Falantes","Não-falantes","Não-falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",18,1,"Masculino",50,"N/A","Trincomalee","Sim","Sim",3,1,7,1,"Não","Carpinteiro","Sim","Católico","Semanalmente","Entende e fala com pouca dificuldade","5","5","2","1",0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Romald Tenaransz","50-60",NA,NA,"Not Selected","50-59","Falantes","Falantes","Falantes","Semi-falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",18,2,"Feminino",48,"Cônjuge","Batticaloa","Sim","Sim",3,1,13,2,"Sim","N/A","Não","Católico","Semanalmente","Entende e fala com pouca dificuldade","5","1","1","1",0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Romald Tenaransz","40-50",NA,NA,"Not Selected","40-49","Falantes","Falantes","Não-falantes","Não-falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",18,3,"Masculino",24,"Filho/a","Batticaloa","Não","Não",0,1,10,1,"Sim","Carpinteiro","Sim","Católico","Semanalmente","Entende mas não fala","5","1","1","1",0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Romald Tenaransz","20-30",NA,NA,"Not Selected","20-29","Semi-falantes","Falantes","Não-falantes","Não-falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",19,1,"Feminino",79,"N/A","Batticaloa","Sim","Sim",5,1,8,2,"Não","N/A","Não","Católico","Semanalmente","Entende e fala com pouca dificuldade","5","1","1","1",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Romald Tenaransz","70-80",NA,NA,"Not Selected","70-79","Falantes","Falantes","Não-falantes","Não-falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",19,2,"Feminino",55,"Cônjuge","Batticaloa","Sim","Sim",3,1,8,1,"Sim","Empregada Doméstica","Sim","Católico","Anualmente","Não fala nem entende","5","5","1","1",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Romald Tenaransz","50-60",NA,NA,"Not Selected","50-59","Não-falantes","Falantes","Falantes","Não-falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",19,3,"Feminino",24,"Neto/a","Batticaloa","Sim","Sim",2,1,14,1,"Não","Tecelã","Sim","Hindu","Nunca","Não fala nem entende","5","1","1","1",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Romald Tenaransz","20-30",NA,NA,"Not Selected","20-29","Não-falantes","Falantes","Não-falantes","Não-falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",19,4,"Feminino",23,"Neto/a","Batticaloa","Não","Não",0,1,10,1,"Não","Tecelã","Sim","Católico","Mensalmente","Não fala nem entende","5","1","4","1",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Romald Tenaransz","20-30",NA,NA,"Not Selected","20-29","Não-falantes","Falantes","Não-falantes","Falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",20,1,"Masculino",43,"Filho/a","Batticaloa","Sim","Sim",2,1,2,1,"Sim","Carpinteiro","Sim","Católico","Semanalmente","Entende e fala com muita dificuldade","5","4","1","1",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Romald Tenaransz","40-50",NA,NA,"Not Selected","40-49","Semi-falantes","Falantes","Falantes","Não-falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",20,2,"Feminino",41,"Cônjuge","Batticaloa","Sim","Sim",2,1,10,1,"Não","Professor/a","Sim","Católico","Diariamente","Entende e fala com muita dificuldade","5","1","2","1",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,2,0,0,1,0,2,0,0,1,0,2,0,0,1,0,2,0,0,1,0,0,0,1,1,1,"Romald Tenaransz","40-50",NA,NA,"Not Selected","40-49","Semi-falantes","Falantes","Não-falantes","Semi-falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",20,3,"Feminino",18,"Filho/a","Batticaloa","Não","Não",0,1,15,2,"Não","Estudante","Não","Católico","Semanalmente","Não fala nem entende","5","1","5","1",0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,2,0,0,1,3,2,0,0,1,3,2,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Romald Tenaransz","10-20",NA,NA,"Not Selected","10-19","Não-falantes","Falantes","Não-falantes","Falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",20,4,"Feminino",5,"Filho/a","Batticaloa","Não","Não",0,1,16,2,"Não","Estudante","Não","Católico","Semanalmente","Não fala nem entende","5","1","1","1",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Romald Tenaransz","0-10",NA,NA,"Not Selected","0-9","Não-falantes","Falantes","Não-falantes","Não-falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",21,1,"Feminino",65,"N/A","Ampara","Sim","Sim",4,1,7,2,"Não","N/A","Não","Católico","Semanalmente","Entende e fala fluentemente","5","1","1","1",0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Romald Tenaransz","60-70",NA,NA,"Not Selected","60-69","Falantes","Falantes","Não-falantes","Não-falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",21,2,"Masculino",32,"Neto/a","Kalmunai","Sim","Sim",1,1,10,1,"Sim","Carpinteiro","Sim","Católico","Semanalmente","Entende e fala com pouca dificuldade","5","1","1","1",0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Romald Tenaransz","30-40",NA,NA,"Not Selected","30-39","Falantes","Falantes","Não-falantes","Não-falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",21,3,"Feminino",28,"Neto/a","Batticaloa","Sim","Sim",1,1,10,2,"Não","N/A","Não","Católico","Semanalmente","Entende e fala com muita dificuldade","5","1","1","1",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Romald Tenaransz","20-30",NA,NA,"Not Selected","20-29","Semi-falantes","Falantes","Não-falantes","Não-falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",22,1,"Masculino",71,"N/A","Batticaloa","Sim","Sim",2,1,10,2,"Não","N/A","Não","Católico","Semanalmente","Entende e fala fluentemente","5","5","5","1",1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,"Romald Tenaransz","70-80",NA,NA,"Not Selected","70-79","Falantes","Falantes","Falantes","Falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",22,2,"Masculino",36,"Genro/nora","Batticaloa","Sim","Sim",3,1,2,1,"Sim","Carpinteiro","Sim","Católico","Semanalmente","Entende e fala fluentemente","5","5","1","1",1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,1,1,1,"Romald Tenaransz","30-40",NA,NA,"Not Selected","30-39","Falantes","Falantes","Falantes","Não-falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",22,3,"Feminino",36,"Filho/a","Batticaloa","Sim","Sim",3,1,10,2,"Não","N/A","Não","Católico","Semanalmente","Entende e fala fluentemente","5","5","5","1",1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,2,0,0,1,0,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,"Romald Tenaransz","30-40",NA,NA,"Not Selected","30-39","Falantes","Falantes","Falantes","Falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",22,4,"Masculino",11,"Neto/a","Batticaloa","Não","Não",0,1,7,2,"Não","Estudante","Não","Católico","Semanalmente","Entende e fala fluentemente","5","5","5","1",1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,"Romald Tenaransz","10-20",NA,NA,"Not Selected","10-19","Falantes","Falantes","Falantes","Falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",22,5,"Masculino",8,"Neto/a","Colombo","Não","Não",0,1,14,2,"Não","Estudante","Não","Católico","Semanalmente","Entende e fala fluentemente","5","5","5","1",1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,2,1,2,2,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,"Romald Tenaransz","0-10",NA,NA,"Not Selected","0-9","Falantes","Falantes","Falantes","Falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",22,6,"Masculino",7,"Neto/a","Colombo","Não","Não",0,1,16,2,"Não","Estudante","Não","Católico","Semanalmente","Entende e fala fluentemente","5","5","5","1",1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,"Romald Tenaransz","0-10",NA,NA,"Not Selected","0-9","Falantes","Falantes","Falantes","Falantes","Não-falantes","Manmunai North"
"Batticaloa","Jeyanthipuram",23,1,"Masculino",62,"N/A","Batticaloa","Sim","Sim",2,1,3,1,"Não","Carpinteiro","Sim","Católico","Semanalmente","Entende e fala fluentemente","5","1","1","1",2,1,0,0,0,2,1,0,0,0,1,2,0,0,0,1,2,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,2,0,0,1,2,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,"Romald Tenaransz","60-70",NA,NA,"Not Selected","60-69","Falantes","Falantes","Não-falantes","Não-falantes","Não-falantes","Manmunai North"
